Uid,Handle,Link,Party,Clickable URL
33977070,RepMikeRogersAL,https://twitter.com/RepMikeRogersAL,R,https://twitter.com/RepMikeRogersAL
193732179,RepJudyChu,https://twitter.com/RepJudyChu,D,https://twitter.com/RepJudyChu
48117116,SteveKingIA,https://twitter.com/SteveKingIA,R,https://twitter.com/SteveKingIA
818472418620608000,RepAlLawsonJr,https://twitter.com/RepAlLawsonJr,D,https://twitter.com/RepAlLawsonJr
2724095695,StaceyPlaskett,https://twitter.com/StaceyPlaskett,D,https://twitter.com/StaceyPlaskett
1128514404,RepDavidValadao,https://twitter.com/RepDavidValadao,R,https://twitter.com/RepDavidValadao
18805303,JeffFortenberry,https://twitter.com/JeffFortenberry,R,https://twitter.com/JeffFortenberry
2975091705,CongressmanHice,https://twitter.com/CongressmanHice,R,https://twitter.com/CongressmanHice
2852998461,RepWesterman,https://twitter.com/RepWesterman,R,https://twitter.com/RepWesterman
24195214,janschakowsky,https://twitter.com/janschakowsky,D,https://twitter.com/janschakowsky
1260172386,RepJuanVargas,https://twitter.com/RepJuanVargas,D,https://twitter.com/RepJuanVargas
42337890,Scotttaylorva,https://twitter.com/Scotttaylorva,R,https://twitter.com/Scotttaylorva
14984637,chelliepingree,https://twitter.com/chelliepingree,D,https://twitter.com/chelliepingree
1074412920,RepPaulCook,https://twitter.com/RepPaulCook,R,https://twitter.com/RepPaulCook
2966570782,RepRubenGallego,https://twitter.com/RepRubenGallego,D,https://twitter.com/RepRubenGallego
816652616625168000,RepAndyBiggsAZ,https://twitter.com/RepAndyBiggsAZ,R,https://twitter.com/RepAndyBiggsAZ
305216911,RepBobbyRush,https://twitter.com/RepBobbyRush,D,https://twitter.com/RepBobbyRush
479872233,RepRoybalAllard,https://twitter.com/RepRoybalAllard,D,https://twitter.com/RepRoybalAllard
19407835,RepMikeCoffman,https://twitter.com/RepMikeCoffman,R,https://twitter.com/RepMikeCoffman
2853309155,carloslcurbelo,https://twitter.com/carloslcurbelo,R,https://twitter.com/carloslcurbelo
550401754,RepHalRogers,https://twitter.com/RepHalRogers,R,https://twitter.com/RepHalRogers
229197216,RepDavid,https://twitter.com/RepDavid,R,https://twitter.com/RepDavid
818975124460335000,RepDonBacon,https://twitter.com/RepDonBacon,R,https://twitter.com/RepDonBacon
2964877294,RepBost,https://twitter.com/RepBost,R,https://twitter.com/RepBost
1009269193,RepLipinski,https://twitter.com/RepLipinski,D,https://twitter.com/RepLipinski
240760644,RepGosar,https://twitter.com/RepGosar,R,https://twitter.com/RepGosar
17544524,ToddRokita,https://twitter.com/ToddRokita,R,https://twitter.com/ToddRokita
50452197,RepJohnLarson,https://twitter.com/RepJohnLarson,D,https://twitter.com/RepJohnLarson
816111677917851000,RepRooney,https://twitter.com/RepRooney,R,https://twitter.com/RepRooney
975200486,RepThomasMassie,https://twitter.com/RepThomasMassie,R,https://twitter.com/RepThomasMassie
1135486501,RepScottPeters,https://twitter.com/RepScottPeters,D,https://twitter.com/RepScottPeters
381152398,RepTerriSewell,https://twitter.com/RepTerriSewell,D,https://twitter.com/RepTerriSewell
20552026,RepPerlmutter,https://twitter.com/RepPerlmutter,D,https://twitter.com/RepPerlmutter
237299871,RepMoBrooks,https://twitter.com/RepMoBrooks,R,https://twitter.com/RepMoBrooks
816298918468259000,RepRoKhanna,https://twitter.com/RepRoKhanna,D,https://twitter.com/RepRoKhanna
56864092,RepMikeQuigley,https://twitter.com/RepMikeQuigley,D,https://twitter.com/RepMikeQuigley
1243902714,RepBrownley,https://twitter.com/RepBrownley,D,https://twitter.com/RepBrownley
246341769,Raul_Labrador,https://twitter.com/Raul_Labrador,R,https://twitter.com/Raul_Labrador
815241612154417000,RepJackBergman,https://twitter.com/RepJackBergman,R,https://twitter.com/RepJackBergman
233842454,justinamash,https://twitter.com/justinamash,R,https://twitter.com/justinamash
811632636598910000,RepPaulMitchell,https://twitter.com/RepPaulMitchell,R,https://twitter.com/RepPaulMitchell
1880674038,USRepKCastor,https://twitter.com/USRepKCastor,D,https://twitter.com/USRepKCastor
510516465,daveloebsack,https://twitter.com/daveloebsack,D,https://twitter.com/daveloebsack
1378000346,AnthonyBrownMD4,https://twitter.com/AnthonyBrownMD4,D,https://twitter.com/AnthonyBrownMD4
796736612554117000,RepJimmyPanetta,https://twitter.com/RepJimmyPanetta,D,https://twitter.com/RepJimmyPanetta
2862577383,RepKenBuck,https://twitter.com/RepKenBuck,R,https://twitter.com/RepKenBuck
1080844782,SenatorSinema,https://twitter.com/SenatorSinema,D,https://twitter.com/SenatorSinema
1089334250,RepAndyBarr,https://twitter.com/RepAndyBarr,R,https://twitter.com/RepAndyBarr
1055907624,RepJoeKennedy,https://twitter.com/RepJoeKennedy,D,https://twitter.com/RepJoeKennedy
1209417007,SteveScalise,https://twitter.com/SteveScalise,R,https://twitter.com/SteveScalise
193872188,RepVisclosky,https://twitter.com/RepVisclosky,D,https://twitter.com/RepVisclosky
950783972,RepBera,https://twitter.com/RepBera,D,https://twitter.com/RepBera
3026622545,RepAmata,https://twitter.com/RepAmata,R,https://twitter.com/RepAmata
50152441,RepMcClintock,https://twitter.com/RepMcClintock,R,https://twitter.com/RepMcClintock
798973032362606000,RepValDemings,https://twitter.com/RepValDemings,D,https://twitter.com/RepValDemings
3686482216,RepLaHood,https://twitter.com/RepLaHood,R,https://twitter.com/RepLaHood
2970279814,RepDebDingell,https://twitter.com/RepDebDingell,D,https://twitter.com/RepDebDingell
814103950404239000,RepBrianMast,https://twitter.com/RepBrianMast,R,https://twitter.com/RepBrianMast
1058917562,RepDerekKilmer,https://twitter.com/RepDerekKilmer,D,https://twitter.com/RepDerekKilmer
808416682972770000,RepOHalleran,https://twitter.com/RepOHalleran,D,https://twitter.com/RepOHalleran
2964287128,RepRickAllen,https://twitter.com/RepRickAllen,R,https://twitter.com/RepRickAllen
993153006,RodneyDavis,https://twitter.com/RodneyDavis,R,https://twitter.com/RodneyDavis
3018670151,RepPeteAguilar,https://twitter.com/RepPeteAguilar,D,https://twitter.com/RepPeteAguilar
305620929,Call_Me_Dutch,https://twitter.com/Call_Me_Dutch,D,https://twitter.com/Call_Me_Dutch
787373558,RepCummings,https://twitter.com/RepCummings,D,https://twitter.com/RepCummings
2953974395,RepFrenchHill,https://twitter.com/RepFrenchHill,R,https://twitter.com/RepFrenchHill
30216513,BradSherman,https://twitter.com/BradSherman,D,https://twitter.com/BradSherman
29450962,repjohnlewis,https://twitter.com/repjohnlewis,D,https://twitter.com/repjohnlewis
1058807868,GovRonDeSantis,https://twitter.com/GovRonDeSantis,R,https://twitter.com/GovRonDeSantis
20015903,PeterRoskam,https://twitter.com/PeterRoskam,R,https://twitter.com/PeterRoskam
232992031,USRepKeating,https://twitter.com/USRepKeating,D,https://twitter.com/USRepKeating
33655490,DennisRossSEU,https://twitter.com/DennisRossSEU,R,https://twitter.com/DennisRossSEU
2964949642,SenMcSallyAZ,https://twitter.com/SenMcSallyAZ,R,https://twitter.com/SenMcSallyAZ
88806753,RepGaramendi,https://twitter.com/RepGaramendi,D,https://twitter.com/RepGaramendi
234014087,RepWilson,https://twitter.com/RepWilson,D,https://twitter.com/RepWilson
24745957,RepHankJohnson,https://twitter.com/RepHankJohnson,D,https://twitter.com/RepHankJohnson
76132891,CongMikeSimpson,https://twitter.com/CongMikeSimpson,R,https://twitter.com/CongMikeSimpson
314205957,RepDavidYoung,https://twitter.com/RepDavidYoung,R,https://twitter.com/RepDavidYoung
1055730738,RepLowenthal,https://twitter.com/RepLowenthal,D,https://twitter.com/RepLowenthal
2965083477,RepRodBlum,https://twitter.com/RepRodBlum,R,https://twitter.com/RepRodBlum
1037321378,RepMarkTakano,https://twitter.com/RepMarkTakano,D,https://twitter.com/RepMarkTakano
37094727,MarioDB,https://twitter.com/MarioDB,R,https://twitter.com/MarioDB
15954997,repblumenauer,https://twitter.com/repblumenauer,D,https://twitter.com/repblumenauer
364415553,RepSarbanes,https://twitter.com/RepSarbanes,D,https://twitter.com/RepSarbanes
1080509366,RepBillFoster,https://twitter.com/RepBillFoster,D,https://twitter.com/RepBillFoster
235373000,RepHanabusa,https://twitter.com/RepHanabusa,D,https://twitter.com/RepHanabusa
23600262,EleanorNorton,https://twitter.com/EleanorNorton,D,https://twitter.com/EleanorNorton
1069124515,RepLaMalfa,https://twitter.com/RepLaMalfa,R,https://twitter.com/RepLaMalfa
1222257180,RepCardenas,https://twitter.com/RepCardenas,D,https://twitter.com/RepCardenas
814179031956488000,CongressmanRaja,https://twitter.com/CongressmanRaja,D,https://twitter.com/CongressmanRaja
796183515998068000,RepStephMurphy,https://twitter.com/RepStephMurphy,D,https://twitter.com/RepStephMurphy
199325935,RepAndreCarson,https://twitter.com/RepAndreCarson,D,https://twitter.com/RepAndreCarson
2382685057,RepRobWoodall,https://twitter.com/RepRobWoodall,R,https://twitter.com/RepRobWoodall
1071840474,RepSchneider,https://twitter.com/RepSchneider,D,https://twitter.com/RepSchneider
1077121945,RepLoisFrankel,https://twitter.com/RepLoisFrankel,D,https://twitter.com/RepLoisFrankel
161411080,gracenapolitano,https://twitter.com/gracenapolitano,D,https://twitter.com/gracenapolitano
17513304,ErikPaulsen,https://twitter.com/ErikPaulsen,R,https://twitter.com/ErikPaulsen
29766367,RepSamGraves,https://twitter.com/RepSamGraves,R,https://twitter.com/RepSamGraves
41417564,RepSmucker,https://twitter.com/RepSmucker,R,https://twitter.com/RepSmucker
38254095,DorisMatsui,https://twitter.com/DorisMatsui,D,https://twitter.com/DorisMatsui
442824717,RepRichardNeal,https://twitter.com/RepRichardNeal,D,https://twitter.com/RepRichardNeal
816833925456789000,RepBarragan,https://twitter.com/RepBarragan,D,https://twitter.com/RepBarragan
1092979962,RepCheri,https://twitter.com/RepCheri,D,https://twitter.com/RepCheri
584012853,RepDLamborn,https://twitter.com/RepDLamborn,R,https://twitter.com/RepDLamborn
2932617195,RepPoliquin,https://twitter.com/RepPoliquin,R,https://twitter.com/RepPoliquin
1071102246,RepHuffman,https://twitter.com/RepHuffman,D,https://twitter.com/RepHuffman
19739126,GOPLeader,https://twitter.com/GOPLeader,D,https://twitter.com/GOPLeader
25781141,repsandylevin,https://twitter.com/repsandylevin,D,https://twitter.com/repsandylevin
2951574214,RepGarretGraves,https://twitter.com/RepGarretGraves,R,https://twitter.com/RepGarretGraves
816131319033950000,RepJimBanks,https://twitter.com/RepJimBanks,R,https://twitter.com/RepJimBanks
140519774,rosadelauro,https://twitter.com/rosadelauro,D,https://twitter.com/rosadelauro
558769636,RepBonamici,https://twitter.com/RepBonamici,D,https://twitter.com/RepBonamici
817050219007328000,RepLBR,https://twitter.com/RepLBR,D,https://twitter.com/RepLBR
155669457,RepDavidEPrice,https://twitter.com/RepDavidEPrice,D,https://twitter.com/RepDavidEPrice
237312687,RepBillFlores,https://twitter.com/RepBillFlores,R,https://twitter.com/RepBillFlores
122174004,repdinatitus,https://twitter.com/repdinatitus,D,https://twitter.com/repdinatitus
797201048490430000,RepTenney,https://twitter.com/RepTenney,R,https://twitter.com/RepTenney
18277655,RepPeteKing,https://twitter.com/RepPeteKing,R,https://twitter.com/RepPeteKing
613725908,RepLanceNJ7,https://twitter.com/RepLanceNJ7,R,https://twitter.com/RepLanceNJ7
963480595,MarkMeadows,https://twitter.com/MarkMeadows,R,https://twitter.com/MarkMeadows
248735463,RepBarbaraLee,https://twitter.com/RepBarbaraLee,D,https://twitter.com/RepBarbaraLee
249348006,RepAnnaEshoo,https://twitter.com/RepAnnaEshoo,D,https://twitter.com/RepAnnaEshoo
15394954,boblatta,https://twitter.com/boblatta,R,https://twitter.com/boblatta
237814920,RepHultgren,https://twitter.com/RepHultgren,R,https://twitter.com/RepHultgren
234057152,RepMGriffith,https://twitter.com/RepMGriffith,R,https://twitter.com/RepMGriffith
296245061,RepAdrianSmith,https://twitter.com/RepAdrianSmith,R,https://twitter.com/RepAdrianSmith
1055685948,USRepRickNolan,https://twitter.com/USRepRickNolan,D,https://twitter.com/USRepRickNolan
806906355214852000,RepRaskin,https://twitter.com/RepRaskin,D,https://twitter.com/RepRaskin
2962994194,RepTomMacArthur,https://twitter.com/RepTomMacArthur,R,https://twitter.com/RepTomMacArthur
235312723,DesJarlaisTN04,https://twitter.com/DesJarlaisTN04,R,https://twitter.com/DesJarlaisTN04
249288197,SamsPressShop,https://twitter.com/SamsPressShop,R,https://twitter.com/SamsPressShop
816282029276938000,RepKihuen,https://twitter.com/RepKihuen,D,https://twitter.com/RepKihuen
2962813893,RepStefanik,https://twitter.com/RepStefanik,R,https://twitter.com/RepStefanik
976969338,RepDaveJoyce,https://twitter.com/RepDaveJoyce,R,https://twitter.com/RepDaveJoyce
518644221,RepBradWenstrup,https://twitter.com/RepBradWenstrup,R,https://twitter.com/RepBradWenstrup
2968451607,RepBonnie,https://twitter.com/RepBonnie,D,https://twitter.com/RepBonnie
111635980,JoeCrowleyNY,https://twitter.com/JoeCrowleyNY,D,https://twitter.com/JoeCrowleyNY
